gateway listening on port 3000
gateway request | id=49b45d29-6ff0-4ab1-a725-3e0cb0428e89 | GET /api/recommendations/1 | status=200 | durationMs=50 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0457082a-c1a7-416b-b1dc-f2cf309959b9 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a1ff4984-291a-4e9e-8f80-9dd221c155ee | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a62e5419-7d9f-4fdb-82b4-f6a4c371b994 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a78632ed-4b55-40c0-9468-89056c89abf9 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=66e5909f-d074-44d3-9e0a-4f82b179f548 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=baff0ba5-cea9-4d56-8536-1f1fda871bbd | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5c976a11-b0f5-4632-a4dd-e2ae2c8dbd09 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3cd64730-9169-4959-a13a-1ec650e91731 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=54ccfe39-53cf-4975-826f-0e26d700aefb | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9c05a9c1-d04c-4b44-bd68-c634452c0eea | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e431e7d0-4f95-49c1-ba9e-422e5596e18d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b84d2ff6-28cd-4e20-a439-09a9a3ab6171 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=23f599a0-249a-4ca2-b113-251dd318f1b9 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=79be3ac9-62cd-467b-9a3d-22e3f4b6ccf3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e9483ec1-7922-414d-8d10-156ad0c7eb86 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e3992deb-a2b0-4d71-b51b-767087756878 | GET /api/recommendations/1 | status=200 | durationMs=8 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6378b3fb-d1d6-4fe5-95e7-bf8fedf03cd9 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3bc5c939-91d8-48e6-bdf2-a095783a7230 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f48ee7a6-5524-4183-bdf3-7c2fd78f8880 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=40f60840-ec7b-4b3d-811b-a4629ec42c59 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1b69719c-4b5b-4475-b9c8-392cdbfc52bb | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=be7146d7-f41d-4360-b9b2-e0c389585ad2 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e2e5ec2e-5668-4242-8045-f54ed6799156 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c57c9c4a-cb32-4486-906b-c26e3b3bf66d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c1034121-6292-4546-b561-15bdb5dac904 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=362efb68-82a0-499b-a998-f0eb8b6f28ab | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b4455b9b-2a8f-4f18-95bb-a2de0fbe539a | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f4239c51-85cc-49f1-915f-a7a821bf5d45 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7ef41ad9-dedd-4506-aabb-4b61babf3753 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6f1d15f6-1b85-4477-ae98-6e958310a3c4 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=90f40cb8-c5be-4100-80e1-1703077d86a5 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0fffc0e6-c823-4f2e-bfde-f08a8348ea8c | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ae61752e-646c-48e5-a2ae-dd0fe2e24dd5 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=16efbb04-32bd-45b6-b773-a792fee76994 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c44657db-62b2-4223-b424-906edebcdb21 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d13451c9-28b0-433b-8574-ca46c2f77bd7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=10cdd633-be3d-43be-b8d7-29439a9792e6 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=57dba266-9e63-45a9-91ef-35f3103ef27d | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d440252d-56ff-46e7-8526-e877905ebaa3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=402e31d8-fda7-4697-96d1-a77bb8d87e67 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8908cf13-072a-4ca0-aa19-a6d1025bf2a6 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5cc8aa66-8b57-4f32-8b05-78eb08b7963c | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a10518d2-9d54-4c07-9edf-4a856a309901 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=0ef70d35-5750-4ae3-a271-1349bde7fe99 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=59384e3c-e4e6-41c8-80e4-733e3673266b | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=939365c7-8777-4c02-888f-30154a791418 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9fb2c1de-a294-4097-8ac1-ae8aa649d1b3 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=306e6656-0198-4bb3-ba81-6405f808a334 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d45baa37-0ef7-4810-8380-92804d56b5d0 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=896ddc02-c19f-4031-9b9f-bd5d839a487d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cde86f62-5fae-403e-8478-de0848b5bc0d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=11b3d16b-fce0-40b9-94e3-b3998d8f0976 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ed132065-25d7-46b0-ba7b-56c61a37a003 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=31dc0f26-ddb4-4a8d-9f06-0be66d339d29 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6a514c0e-8d65-40b3-b754-221ea5b00d07 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=33a05f49-9f31-4caf-a77c-9cc230c83aad | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f421c20e-81fa-4140-aca0-49b3968f6297 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=40400304-3b9b-47a5-b52b-2e518c11e7f1 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=435e5f2b-e922-43d0-997a-79e43ea72172 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f92d252a-edfa-4c55-bcfc-a625c50ec959 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1cbc4cc3-48d3-499f-9aa0-754ba6ac7431 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9a3fc1b9-01cf-430e-b24e-93002ae16ff5 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=83f35a22-c7f1-4538-baa7-f7bd09de16b9 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=23043d18-99ae-4dee-8942-e69537d9acbc | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c7296ceb-ce1c-4832-aaab-d8ba80928888 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=95ab4c51-111d-407a-b9a4-8c0865997183 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b97a9904-96e8-4ac7-91d2-bebee784e685 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a8eb6679-a0b2-4fe3-a106-19d22aab5a25 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fb3705e6-2e8f-46f1-93b2-90651d3423d3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=35503cab-fe31-4040-8b05-1d9c665861a0 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=58c099cf-4ee7-4e3c-9885-02ada1362a3f | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=aa824a34-619a-4494-a196-73f152b65407 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5e2fb138-e21e-461d-80db-ed7c9db112e9 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=35c718e1-9a31-41b1-bffb-e70a5fdada8d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=d73ba79e-efd3-481d-b277-ab1208da3adc | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=514652a9-e9af-4958-b832-d06c44f24d6f | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=51be874b-9621-465d-8b0c-2b31f8988d14 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=31a88e18-1de3-46fd-a13c-27b23c7498b2 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=88709df5-b4f6-43bf-baef-410fc26cde13 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=53a1f5f4-ca6f-4cb2-aed6-75542c9c4eff | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=81f9f8f9-57a5-4e8f-810b-599b883b248b | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6a6cb42a-a50a-4423-8eb6-f00e58af9a44 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=00b63b59-4dc7-4dac-91d5-4fed9c3e0bf0 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1d1ffa1c-9c40-490b-8e68-e822847203c2 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=805d4710-9c70-4cfc-b207-9c9c83b10da3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=34579669-374c-4923-9328-54e86e4e06fc | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4cd7d12f-cd2a-47ef-9226-fe646f4302eb | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6d1f9dce-9e67-466f-952f-a5a014fbfc82 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9545fc33-a18c-438e-8fce-9fc8f1652eb7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=97f560a2-5552-46ff-9246-055cf9bfa0e6 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e17ac2d6-8a08-4a59-91e6-ac276e2ea046 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6a55a919-5095-4a0a-a235-adbdb764ac68 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=222d4245-22e4-4021-be8a-a7252f9f90d0 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bbd6a116-e469-4185-a9e2-1d100aa3946e | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=05093927-b521-4492-869c-bca0967dab61 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=41b6c6e3-99a5-4903-a94a-74c6af24ff81 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a90a8b82-63da-43e3-b5ee-fe66a11bd5d3 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=61bd6b32-f105-43ea-bd24-0f261b87d97c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8cfb1bfc-55c9-47a3-8e0a-31a36383bf3a | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=faaa6223-99b4-4a1a-a767-fb12f65f8663 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bebab500-3c5b-4642-9bbe-393ba4f69353 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bda15ce2-a9f7-45fd-ad31-19db2d6077e7 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=bf08108d-f0dd-4cd7-81a1-d73fbc89395a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1c28ff70-0bbd-4c19-9e62-942fc1b052a1 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fd5325a9-f471-40fc-b9a4-0b498fc8ed6a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=df803c13-ace6-4d27-b474-422a20f1a2cd | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f99db9e3-f775-4fe8-aba4-8c1d0d58db1f | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3c302fda-f8e1-453c-b2a2-e101d64f9e38 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=be64d7b2-a896-450e-8a8c-00761a6b8b05 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e7343591-38b9-4ef3-bc9a-610a9eea16cd | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3f53326d-4ccf-436b-8c72-a2401279837c | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=8958a133-3c40-4e2b-ac96-b2464bf0c7c8 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c4a30dce-8996-438b-994b-b45e3f47be48 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fb39b519-f67a-4f0f-b1d7-8596898bf7ab | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=276d313f-6c80-4ff2-b3bb-0556bbfe329c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3b0195c2-905c-456e-839c-beca1136903a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9215242e-3ad0-469f-b0cf-b623630f926a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a04f6419-f8d1-42fd-afd9-38285e7b0b73 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2ec340a7-db5e-4ffe-8040-9cc878fed8f0 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e650f1d5-f455-4597-a214-7e41796fb894 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=24200302-15f0-40eb-8176-509c38d0d027 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e358985f-e332-4897-9c0a-c3d2a1c05a1b | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=24aa3fd1-556c-4f71-9e6a-2e37f71a2a39 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7f4f9029-5732-4f2a-80fb-cb82a26fc3eb | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c0cd3f7b-1320-46e2-88d4-7c35c493488d | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9defdca6-165d-45e7-af7b-80a913d65d69 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3511ac8b-4850-46a9-bdf9-aaba18ce6c73 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=cf3f4489-fd6f-4681-b0af-913b59145272 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c7180a97-3dc1-473f-839b-fedd30a33d2e | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6c0069e8-eb8b-46e0-a7e2-e2ad814d3b24 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=9d67d3b5-16ae-43b9-bd09-0886de3a5bd3 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=11b63095-2c5a-4e43-bdcd-010844238011 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e012a2e1-5dee-4b73-8301-e31e8749a4d1 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=6a0fee96-bc2c-4a03-a4bf-59f63eb9539d | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=58a08ca0-782e-4e83-9e9e-5f290c996055 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=b536e394-d254-41ad-8184-6c6404a240ee | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=5221fd7f-0e00-425a-b298-4586a239aca9 | GET /api/recommendations/1 | status=200 | durationMs=6 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2a6244fe-edcd-4d22-9479-835571e15b1b | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=97228bf8-a7cd-4c13-8aa7-e101a369d2f8 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=69e8e365-1bd3-458f-b7ba-95cbef112414 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7e31b5b7-f122-42c0-b601-98efadbfb36b | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a0b46272-95fe-4034-92ce-e2c0af8f7a6a | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=93ba824b-eeff-42f1-b5e2-7cd3dcf80f96 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c1ae7452-aeb2-4dd2-af16-f6041c91e6fa | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=30bb1969-247b-40b6-84e0-e874978b7865 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=648ec513-47a9-4e87-9e24-7173af8b14a0 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ae1a3052-3c50-454f-9992-892bdf33eae0 | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=faa7fa24-ce3c-492c-8876-2ca8c56eb230 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fe4949eb-a745-4767-9683-ea8753cd128b | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f06681ac-79ed-40e5-a6ad-c2e142af8a79 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=3e7f695d-9685-4da1-ac5c-cffae9c3dc66 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=1be3eac4-de6a-4992-86f3-3fb557c7b164 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=f3373f7f-1d24-4b5f-aeec-d8edecd8f35e | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=319c605a-104f-4e96-863c-cb2bfebcea8a | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=c1e834ef-06ba-4aba-aa08-641cc445b8a7 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=e1f3f3d5-6a17-44e6-b6e6-5eb4e40ef03b | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fd52d203-3e46-4e6d-aa7b-430eb63d8ef0 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=7d9d0ae7-0206-45c6-80f6-5113ecd784f8 | GET /api/recommendations/1 | status=200 | durationMs=2 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=4e618508-01d9-46c3-a7a6-ba8ba6cf8029 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a7c02d91-9b11-41b5-8186-be4f7ecf2a43 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=2b46c2be-bcdc-4c74-bd82-f604a67f2647 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=ea78707b-3f97-4b70-9fc8-25d20e32a065 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=01bda086-c423-4a08-adf6-7d8693ece16c | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=483769c6-f33b-49d2-a77b-afb8e692ba80 | GET /api/recommendations/1 | status=200 | durationMs=4 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=a4304b64-ceb7-4a3d-8281-11d07556178c | GET /api/recommendations/1 | status=200 | durationMs=5 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=82c2a9b7-fa2b-4601-bca1-66c85e64de7e | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
gateway request | id=fe0ec2bd-3541-442a-91fd-9b900b108775 | GET /api/recommendations/1 | status=200 | durationMs=3 | upstream=recommendations | cache=n/a | source=n/a
